length_url,length_hostname,nb_dots,nb_hyphens,nb_slash,nb_qm,nb_and,nb_at,nb_eq,ratio_digits_url,ratio_digits_host,nb_subdomains,has_ip,tld_in_subdomain,entropy_hostname,path_len,query_len,label
52,21,3,0,5,0,0,0,0,0.0,0.0,2,0,0,3.52257158913636,24,0,1
55,14,3,0,7,0,0,0,0,0.2,0.7857142857142857,2,1,0,2.699513850319966,34,0,1
42,25,2,0,3,0,0,0,0,0.0,0.0,1,0,0,3.683856189774724,9,0,1
59,28,2,0,5,0,0,0,0,0.01694915254237288,0.0,1,0,0,3.708966082694624,23,0,1
26,19,1,0,2,0,0,0,0,0.0,0.0,0,0,0,3.642149881636903,0,0,0
20,13,1,0,2,0,0,0,0,0.0,0.0,0,0,0,3.3927474104487847,0,0,0
21,14,1,0,2,0,0,0,0,0.0,0.0,0,0,0,3.3248629576173574,0,0,0
45,25,2,0,5,0,0,0,0,0.3111111111111111,0.24,1,0,0,3.893660689688185,13,0,1
27,20,1,1,2,0,0,0,0,0.0,0.0,0,0,0,3.9219280948873623,0,0,0
84,23,3,0,4,0,0,0,0,0.10714285714285714,0.2608695652173913,2,0,0,3.849223912390625,54,0,1
22,15,1,0,2,0,0,0,0,0.0,0.0,0,0,0,3.5068905956085183,0,0,0
16,9,1,1,2,0,0,0,0,0.0,0.0,0,0,0,2.94770277922009,0,0,0
24,17,1,0,2,0,0,0,0,0.0,0.0,0,0,0,3.1751231351134614,0,0,0
55,25,1,0,6,0,0,0,0,0.0,0.0,0,0,0,3.863465189601646,23,0,1
17,10,1,0,2,0,0,0,0,0.0,0.0,0,0,0,2.9219280948873623,0,0,0
20,6,1,0,3,1,0,0,0,0.15,0.0,0,0,0,2.584962500721156,1,4,1
37,19,2,0,5,0,0,0,0,0.13513513513513514,0.0,1,0,0,3.6818808028034025,11,0,1
16,9,1,0,2,0,0,0,0,0.0,0.0,0,0,0,2.725480556997868,0,0,0
18,11,1,0,2,0,0,0,0,0.0,0.0,0,0,0,3.2776134368191165,0,0,0
19,12,1,0,2,0,0,0,0,0.0,0.0,0,0,0,3.0220552088742,0,0,0
22,15,1,0,2,0,0,0,0,0.0,0.0,0,0,0,3.506890595608518,0,0,0
76,18,2,0,6,0,0,0,0,0.3026315789473684,0.0,1,0,0,3.4193819456463714,51,0,1
51,28,2,0,4,0,0,0,0,0.058823529411764705,0.10714285714285714,1,0,0,3.7264741182543757,16,0,1
28,21,2,0,2,0,0,0,0,0.0,0.0,1,0,0,3.558518613048906,0,0,0
60,17,2,1,4,0,0,0,0,0.0,0.0,1,0,0,3.2195282822995477,36,0,1
20,13,1,0,2,0,0,0,0,0.0,0.0,0,0,0,3.180832987205441,0,0,0
46,14,1,0,7,0,0,0,0,0.0,0.0,0,0,0,3.3787834934861767,25,0,1
46,26,2,0,5,0,0,0,0,0.34782608695652173,0.3076923076923077,1,0,0,3.9312089489103226,13,0,1
23,16,1,0,2,0,0,0,0,0.0,0.0,0,0,0,3.202819531114783,0,0,0
18,11,1,0,2,0,0,0,0,0.0,0.0,0,0,0,3.2776134368191165,0,0,0
81,17,2,0,9,0,0,0,0,0.08641975308641975,0.0,1,0,0,3.4992275471326932,57,0,1
21,14,1,0,2,0,0,0,0,0.047619047619047616,0.07142857142857142,0,0,0,3.3248629576173574,0,0,0
40,25,2,2,3,0,0,0,0,0.0,0.0,1,0,0,3.653660689688185,7,0,1
26,19,1,0,2,0,0,0,0,0.0,0.0,0,0,0,3.3660913291191914,0,0,0
41,19,2,2,3,0,0,0,0,0.0,0.0,1,0,0,3.4713544870139277,15,0,1
30,17,1,1,4,0,0,0,0,0.06666666666666667,0.11764705882352941,0,0,0,3.454822399946607,6,0,1
22,12,2,0,3,0,0,0,0,0.0,0.0,1,0,0,3.084962500721156,3,0,1
39,11,1,0,4,0,0,0,0,0.0,0.0,0,0,0,2.7321588913645702,21,0,1
257,25,1,0,6,2,9,1,11,0.23735408560311283,0.0,0,0,0,3.459470570797251,29,195,1
71,26,2,0,5,0,0,0,0,0.30985915492957744,0.11538461538461539,1,0,0,3.7633424882718503,38,0,1
24,17,1,0,2,0,0,0,0,0.0,0.0,0,0,0,3.572469458770136,0,0,0
16,9,1,0,2,0,0,0,0,0.0,0.0,0,0,0,2.94770277922009,0,0,0
25,18,1,0,2,0,0,0,0,0.0,0.0,0,0,0,3.7254805569978675,0,0,0
17,10,1,0,2,0,0,0,0,0.0,0.0,0,0,0,2.6464393446710153,0,0,0
85,22,2,0,7,0,0,0,0,0.0,0.0,1,0,0,3.6635327548042538,56,0,1
15,8,1,0,2,0,0,0,0,0.0,0.0,0,0,0,2.4056390622295662,0,0,0
56,23,1,0,5,0,0,0,0,0.0,0.0,0,0,0,3.588354347173234,26,0,1
20,13,1,0,2,0,0,0,0,0.0,0.0,0,0,0,3.5465935642949384,0,0,0
112,25,2,0,8,0,0,0,0,0.03571428571428571,0.0,1,0,0,3.4830741894285695,80,0,1
23,16,1,0,2,0,0,0,0,0.0,0.0,0,0,0,3.625,0,0,0
47,25,2,0,3,0,0,0,0,0.1276595744680851,0.0,1,0,0,3.673269689515108,15,0,1
100,14,2,0,8,0,0,0,0,0.16,0.0,1,0,0,3.182005814760214,79,0,1
153,17,2,0,7,1,0,0,1,0.16339869281045752,0.0,1,0,0,3.292770193936991,69,59,1
237,18,1,0,6,1,1,0,2,0.0759493670886076,0.0,0,0,0,3.3921472236645345,12,199,1
109,11,1,0,9,1,1,0,2,0.027522935779816515,0.18181818181818182,0,0,0,3.0957952550009344,42,48,1
117,28,1,0,6,0,0,0,0,0.1452991452991453,0.0,0,0,0,3.485228136034251,82,0,1
18,11,1,0,2,0,0,0,0,0.0,0.0,0,0,0,2.9139770731827523,0,0,0
39,17,2,0,5,0,0,0,0,0.1282051282051282,0.17647058823529413,1,0,0,3.4992275471326932,15,0,1
24,17,2,0,2,0,0,0,0,0.0,0.0,1,0,0,3.6168746059562227,0,0,0
218,12,1,0,5,1,2,0,3,0.43119266055045874,0.0,0,0,0,3.0220552088742,41,157,1
24,17,2,0,2,0,0,0,0,0.0,0.0,1,0,0,3.3371753411230776,0,0,1
16,9,1,0,2,0,0,0,0,0.0625,0.1111111111111111,0,0,0,3.169925001442312,0,0,0
17,10,1,0,2,0,0,0,0,0.17647058823529413,0.3,0,0,0,3.121928094887362,0,0,0
95,23,2,0,6,1,0,1,1,0.0,0.0,1,0,0,3.588354347173234,46,18,1
13,6,1,0,2,0,0,0,0,0.0,0.0,0,0,0,2.2516291673878226,0,0,1
79,14,1,0,7,0,0,0,1,0.24050632911392406,0.0,0,0,0,3.521640636343319,58,0,1
27,20,2,0,2,0,0,0,0,0.0,0.0,1,0,0,3.546439344671015,0,0,0
21,14,2,0,2,0,0,0,0,0.0,0.0,1,0,0,3.2359263506290334,0,0,0
87,16,2,0,7,0,0,0,0,0.05747126436781609,0.0,1,0,0,3.327819531114783,63,0,1
24,17,1,0,2,0,0,0,0,0.0,0.0,0,0,0,3.734521664779752,0,0,0
17,10,1,0,2,0,0,0,0,0.0,0.0,0,0,0,2.721928094887362,0,0,0
53,23,1,0,3,0,0,0,0,0.0,0.0,0,0,0,3.5883543471732335,23,0,1
16,9,1,1,2,0,0,0,0,0.0,0.0,0,0,0,3.169925001442312,0,0,0
165,10,1,0,7,1,2,0,4,0.21818181818181817,0.0,0,0,0,3.121928094887362,46,101,1
21,14,1,0,2,0,0,0,0,0.0,0.0,0,0,0,3.6644977792004623,0,0,0
19,7,1,0,3,0,0,0,0,0.05263157894736842,0.0,0,0,0,2.5216406363433186,5,0,1
71,27,2,0,5,0,0,0,0,0.22535211267605634,0.0,1,0,0,3.838039816898156,37,0,1
44,29,3,0,5,0,0,0,0,0.0,0.0,2,0,0,3.65041030517399,7,0,1
93,13,1,0,9,1,0,1,1,0.0,0.0,0,0,0,2.9312089489103235,46,26,1
20,13,2,0,2,0,0,0,0,0.0,0.0,1,0,0,3.085055102756477,0,0,0
56,16,2,0,5,0,0,0,0,0.0,0.0,1,0,0,3.202819531114783,32,0,1
30,23,1,0,2,0,0,0,0,0.0,0.0,0,0,0,3.8820451081368628,0,0,0
20,13,1,0,2,0,0,0,0,0.0,0.0,0,0,0,3.238901256602631,0,0,0
15,8,1,0,2,0,0,0,0,0.13333333333333333,0.25,0,0,0,2.75,0,0,0
26,19,1,0,2,0,0,0,0,0.0,0.0,0,0,0,3.4058222502856896,0,0,0
15,8,1,0,2,0,0,0,0,0.0,0.0,0,0,0,2.4056390622295662,0,0,0
38,31,2,3,2,0,0,0,0,0.0,0.0,1,0,0,3.7600172778496526,0,0,1
247,22,2,0,7,1,2,0,3,0.3724696356275304,0.0,1,0,0,3.6635327548042538,60,157,1
20,13,1,0,2,0,0,0,0,0.0,0.0,0,0,0,3.3927474104487847,0,0,0
18,11,1,0,2,0,0,0,0,0.0,0.0,0,0,0,3.0957952550009344,0,0,0
81,64,7,0,4,0,0,0,0,0.0,0.0,6,0,0,3.8633583064968113,10,0,1
13,6,1,0,2,0,0,0,0,0.0,0.0,0,0,0,2.584962500721156,0,0,0
32,25,1,0,2,0,0,0,0,0.0,0.0,0,0,0,3.3426831892554922,0,0,0
21,14,1,0,2,0,0,0,0,0.0,0.0,0,0,0,3.378783493486176,0,0,0
51,18,1,0,6,0,0,0,0,0.0196078431372549,0.0,0,0,0,3.7254805569978675,26,0,1
28,10,3,0,3,0,0,0,0,0.25,0.7,2,1,0,2.2464393446710154,11,0,1
87,40,2,2,6,0,0,0,0,0.0,0.0,1,0,1,3.8537016960573474,40,0,1
20,13,1,1,2,0,0,0,0,0.0,0.0,0,0,0,3.3927474104487847,0,0,0
100,22,1,0,6,0,0,0,0,0.05,0.0,0,0,0,3.6978458230844113,71,0,1
14,7,1,0,2,0,0,0,0,0.0,0.0,0,0,0,2.5216406363433186,0,0,0
39,9,1,0,6,0,0,0,0,0.0,0.0,0,0,0,3.169925001442312,23,0,1
30,22,2,0,3,0,0,0,0,0.0,0.0,1,0,0,3.82306798227366,1,0,1
58,16,1,0,7,0,0,0,0,0.0,0.0,0,0,0,3.10845859334435,35,0,1
15,8,1,0,2,0,0,0,0,0.0,0.0,0,0,0,3.0,0,0,0
13,6,1,0,2,0,0,0,0,0.0,0.0,0,0,0,2.2516291673878226,0,0,0
20,13,1,0,2,0,0,0,0,0.0,0.0,0,0,0,3.0269868333592873,0,0,0
59,12,1,0,5,0,0,0,0,0.3389830508474576,0.0,0,0,0,2.751629167387823,40,0,1
50,12,2,0,5,0,0,0,0,0.08,0.0,1,0,0,3.084962500721156,31,0,1
61,21,2,0,6,0,0,0,0,0.0,0.0,1,0,0,3.6178096843744543,33,0,1
21,14,1,0,2,0,0,0,0,0.0,0.0,0,0,0,3.3787834934861767,0,0,0
20,13,1,0,2,0,0,0,0,0.0,0.0,0,0,0,2.873140679513133,0,0,0
33,16,2,1,4,0,0,0,0,0.030303030303030304,0.0,1,0,0,3.577819531114783,10,0,1
25,18,1,0,2,0,0,0,0,0.0,0.0,0,0,0,3.7254805569978675,0,0,0
69,25,2,0,4,0,0,0,0,0.0,0.0,1,0,0,3.433269689515108,37,0,1
23,16,1,1,2,0,0,0,0,0.0,0.0,0,0,0,3.5,0,0,0
33,17,2,1,4,0,0,0,0,0.0,0.0,1,0,0,3.454822399946607,9,0,1
68,18,1,1,5,0,0,0,0,0.23529411764705882,0.0,0,0,0,3.794653473544342,43,0,1
19,12,1,0,2,0,0,0,0,0.0,0.0,0,0,0,2.7516291673878226,0,0,0
24,17,1,0,2,0,0,0,0,0.0,0.0,0,0,0,3.6168746059562227,0,0,0
29,21,2,0,3,0,0,0,0,0.10344827586206896,0.14285714285714285,1,0,0,4.011365041826379,1,0,1
19,12,1,0,2,0,0,0,0,0.0,0.0,0,0,0,3.418295834054489,0,0,0
62,26,2,1,5,0,0,0,0,0.0967741935483871,0.11538461538461539,1,0,0,3.902174814211728,29,0,1
43,16,2,0,5,0,0,0,0,0.046511627906976744,0.0,1,0,0,3.202819531114783,19,0,1
43,19,1,0,4,0,0,0,0,0.0,0.0,0,0,0,3.221097250057956,17,0,1
23,16,1,1,2,0,0,0,0,0.0,0.0,0,0,0,3.327819531114783,0,0,0
40,15,1,0,6,0,0,0,0,0.0,0.0,0,0,0,3.773557262275185,18,0,1
38,21,3,0,5,0,0,0,0,0.07894736842105263,0.0,2,0,0,3.52257158913636,10,0,1
19,12,1,0,2,0,0,0,0,0.0,0.0,0,0,0,2.9182958340544896,0,0,0
75,28,3,0,6,0,0,0,0,0.0,0.0,2,0,0,3.6959472263874704,40,0,1
36,11,1,0,5,0,0,0,0,0.0,0.0,0,0,0,3.0957952550009344,18,0,1
16,9,1,0,2,0,0,0,0,0.0,0.0,0,0,0,3.169925001442312,0,0,0
24,17,1,0,2,0,0,0,0,0.0,0.0,0,0,0,3.3815804883091634,0,0,0
34,25,2,0,3,0,0,0,0,0.08823529411764706,0.12,1,0,0,3.5434651896016454,1,0,1
41,33,2,0,3,0,0,0,0,0.17073170731707318,0.21212121212121213,1,0,0,4.248495255525412,1,0,1
31,12,2,0,3,0,0,0,0,0.03225806451612903,0.0,1,0,0,3.0220552088742,12,0,1
17,10,1,0,2,0,0,0,0,0.0,0.0,0,0,0,3.121928094887362,0,0,0
34,11,3,0,3,0,0,0,0,0.23529411764705882,0.7272727272727273,2,1,0,2.59490661824394,16,0,1
41,21,1,0,5,0,0,0,0,0.0,0.0,0,0,0,3.4273334938982645,13,0,1
26,19,1,0,2,0,0,0,0,0.0,0.0,0,0,0,3.2866294867861945,0,0,0
35,27,2,0,3,0,0,0,0,0.11428571428571428,0.14814814814814814,1,0,0,3.8524975771042005,1,0,1
112,21,2,0,8,1,0,0,1,0.0,0.0,1,0,1,3.558518613048906,19,63,1
178,36,4,2,6,2,4,0,6,0.1797752808988764,0.0,3,0,0,3.6722542525286004,58,76,1
24,17,1,0,2,0,0,0,0,0.0,0.0,0,0,0,3.734521664779752,0,0,0
16,9,1,0,2,0,0,0,0,0.0,0.0,0,0,0,2.725480556997868,0,0,0
15,8,1,0,2,0,0,0,0,0.13333333333333333,0.25,0,0,0,3.0,0,0,0
70,13,3,0,8,0,0,0,0,0.14285714285714285,0.7692307692307693,2,1,0,2.9689185639620974,50,0,1
19,12,1,0,2,0,0,0,0,0.0,0.0,0,0,0,3.418295834054489,0,0,0
44,36,2,2,3,0,0,0,0,0.045454545454545456,0.05555555555555555,1,0,0,3.9959065984842446,1,0,1
47,25,2,0,3,0,0,0,0,0.1276595744680851,0.0,1,0,0,3.673269689515108,15,0,1
62,33,2,0,5,0,0,0,0,0.04838709677419355,0.09090909090909091,1,0,0,4.066677073707229,20,0,1
23,16,1,0,2,0,0,0,0,0.0,0.0,0,0,0,3.625,0,0,0
59,15,1,0,6,0,0,0,0,0.0,0.0,0,0,0,3.1898980954642866,37,0,1
29,22,2,0,2,0,0,0,0,0.0,0.0,1,0,0,4.004886164091841,0,0,0
51,16,2,0,5,0,0,0,0,0.058823529411764705,0.0,1,0,0,3.202819531114783,27,0,1
23,16,1,0,2,0,0,0,0,0.0,0.0,0,0,0,3.5,0,0,0
18,11,1,0,2,0,0,0,0,0.0,0.0,0,0,0,3.277613436819116,0,0,0
73,11,2,0,8,0,0,0,0,0.0,0.0,1,0,0,3.095795255000934,55,0,1
17,10,1,0,2,0,0,0,0,0.058823529411764705,0.1,0,0,0,3.121928094887362,0,0,0
24,17,1,0,2,0,0,0,0,0.0,0.0,0,0,0,3.6168746059562227,0,0,0
28,21,1,0,2,0,0,0,0,0.0,0.0,0,0,0,3.6897037321995465,0,0,0
17,10,1,0,2,0,0,0,0,0.0,0.0,0,0,0,3.121928094887362,0,0,0
126,15,1,1,6,2,2,0,3,0.16666666666666666,0.0,0,0,0,3.773557262275185,39,63,1
56,27,2,1,6,0,0,0,0,0.0,0.0,1,0,0,3.838039816898156,22,0,1
21,14,1,0,2,0,0,0,0,0.0,0.0,0,0,0,3.4677201004745006,0,0,0
39,20,2,0,5,0,0,0,0,0.0,0.0,1,0,0,3.6841837197791887,12,0,1
100,26,2,0,6,0,0,0,0,0.28,0.0,1,0,0,3.613337314045307,67,0,1
50,13,1,0,5,0,0,0,0,0.0,0.0,0,0,0,3.238901256602631,30,0,1
47,25,2,0,3,0,0,0,0,0.1276595744680851,0.0,1,0,0,3.673269689515108,15,0,1
16,9,1,0,2,0,0,0,0,0.0625,0.1111111111111111,0,0,0,3.169925001442312,0,0,0
60,16,1,0,6,0,0,0,0,0.13333333333333333,0.0,0,0,0,3.2806390622295662,37,0,1
33,16,2,1,4,0,0,0,0,0.030303030303030304,0.0,1,0,0,3.577819531114783,10,0,1
19,12,2,0,2,0,0,0,0,0.0,0.0,1,0,0,3.2516291673878226,0,0,0
18,11,1,0,2,0,0,0,0,0.0,0.0,0,0,0,3.277613436819116,0,0,0
22,15,1,1,2,0,0,0,0,0.0,0.0,0,0,0,3.5068905956085183,0,0,0
80,14,2,0,8,1,0,0,1,0.325,0.0,1,0,0,3.039148671903071,49,9,1
68,15,1,0,5,0,0,0,0,0.3235294117647059,0.0,0,0,0,3.373557262275185,46,0,1
20,13,2,0,2,0,0,0,0,0.0,0.0,1,0,0,3.238901256602631,0,0,0
19,12,1,1,2,0,0,0,0,0.0,0.0,0,0,0,2.9182958340544896,0,0,0
21,14,1,1,2,0,0,0,0,0.0,0.0,0,0,0,3.4677201004745006,0,0,0
40,14,1,0,5,0,0,0,0,0.0,0.0,0,0,0,3.521640636343319,19,0,1
22,15,1,0,2,0,0,0,0,0.0,0.0,0,0,0,3.373557262275185,0,0,0
25,18,1,0,2,0,0,0,0,0.0,0.0,0,0,0,3.5724312513221195,0,0,0
55,17,1,0,5,0,0,0,0,0.0,0.0,0,0,0,3.572469458770136,31,0,1
17,10,1,1,2,0,0,0,0,0.0,0.0,0,0,0,3.121928094887362,0,0,0
27,20,1,0,2,0,0,0,0,0.0,0.0,0,0,0,3.384183719779189,0,0,0
24,17,1,0,2,0,0,0,0,0.041666666666666664,0.058823529411764705,0,0,0,3.337175341123077,0,0,0
24,17,1,1,2,0,0,0,0,0.0,0.0,0,0,0,3.734521664779752,0,0,0
20,13,1,0,2,0,0,0,0,0.0,0.0,0,0,0,2.7773627950641693,0,0,0
33,26,1,0,2,0,0,0,0,0.0,0.0,0,0,0,3.3244998138788864,0,0,0
47,25,2,0,3,0,0,0,0,0.1276595744680851,0.0,1,0,0,3.673269689515108,15,0,1
39,19,3,0,3,0,0,0,0,0.10256410256410256,0.0,2,0,0,3.43162356584743,13,0,1
43,32,2,2,4,0,0,0,0,0.046511627906976744,0.0,1,0,0,3.6289280318460246,4,0,1
137,15,1,0,9,1,0,0,1,0.145985401459854,0.0,0,0,0,3.640223928941852,6,108,1
33,26,1,2,2,0,0,0,0,0.0,0.0,0,0,0,3.4556501805795428,0,0,0
14,7,1,0,2,0,0,0,0,0.0,0.0,0,0,0,2.5216406363433186,0,0,0
36,17,2,0,4,0,0,0,0,0.1111111111111111,0.17647058823529413,1,0,0,3.454822399946607,12,0,1
39,27,1,0,3,0,0,0,0,0.0,0.0,0,0,0,3.754163427768882,5,0,1
30,22,2,0,3,0,0,0,0,0.0,0.0,1,0,0,3.663532754804254,1,0,1
112,16,2,0,6,0,0,0,0,0.36607142857142855,0.125,1,0,0,3.625,89,0,1
92,21,1,0,8,1,0,1,1,0.010869565217391304,0.0,0,0,0,3.594465636961452,41,22,1
36,29,1,1,2,0,0,0,0,0.0,0.0,0,0,0,3.594905461227893,0,0,0
23,16,1,0,2,0,0,0,0,0.0,0.0,0,0,0,3.1556390622295662,0,0,0
23,16,2,0,2,0,0,0,0,0.13043478260869565,0.1875,1,0,0,3.625,0,0,1
33,26,2,0,2,0,0,0,0,0.0,0.0,1,0,0,3.7154535460473688,0,0,1
75,24,1,0,8,0,0,0,0,0.013333333333333334,0.0,0,0,0,3.736440501696145,43,0,1
63,24,2,0,5,0,0,0,0,0.015873015873015872,0.0,1,0,0,3.886842188131012,32,0,1
19,12,1,1,2,0,0,0,0,0.0,0.0,0,0,0,3.2516291673878226,0,0,0
27,20,2,0,2,0,0,0,0,0.0,0.0,1,0,0,3.446439344671015,0,0,1
26,19,1,0,2,0,0,0,0,0.0,0.0,0,0,0,3.5766176449086644,0,0,0
66,35,1,0,5,0,0,0,0,0.0,0.0,0,0,0,3.850571945454581,24,0,1
57,11,1,0,4,0,0,0,0,0.3157894736842105,0.0,0,0,0,3.0957952550009344,39,0,1
34,15,2,0,4,0,0,0,0,0.20588235294117646,0.06666666666666667,1,0,0,3.1898980954642875,12,0,1
102,14,1,0,6,1,2,1,2,0.08823529411764706,0.0,0,0,0,3.039148671903071,39,41,1
28,21,1,0,2,0,0,0,0,0.0,0.0,0,0,0,3.463280517810811,0,0,0
18,11,1,1,2,0,0,0,0,0.0,0.0,0,0,0,3.2776134368191165,0,0,0
28,21,1,1,2,0,0,0,0,0.0,0.0,0,0,0,3.820888851350188,0,0,0
35,21,1,0,4,0,0,0,0,0.0,0.0,0,0,0,3.27280432733462,6,0,1
51,16,1,0,7,0,0,0,0,0.0,0.0,0,0,0,3.25,28,0,1
25,18,2,0,2,0,0,0,0,0.08,0.1111111111111111,1,0,0,3.6835423624332306,0,0,1
118,36,4,2,6,1,0,0,1,0.2711864406779661,0.0,3,0,0,3.6722542525286004,58,16,1
48,21,2,0,5,0,0,0,0,0.0,0.0,1,0,0,3.4992275417233567,19,0,1
29,22,1,0,2,0,0,0,0,0.034482758620689655,0.045454545454545456,0,0,0,3.5726236638951634,0,0,0
15,8,1,0,2,0,0,0,0,0.0,0.0,0,0,0,2.4056390622295662,0,0,0
19,6,1,0,3,0,0,0,0,0.10526315789473684,0.0,0,0,0,2.2516291673878226,6,0,1
45,22,1,0,6,0,0,0,0,0.0,0.0,0,0,0,3.5383105956150054,16,0,1
23,16,1,0,2,0,0,0,0,0.0,0.0,0,0,0,3.625,0,0,0
110,17,3,0,13,2,1,0,1,0.00909090909090909,0.0,2,0,0,3.1307179879273748,10,75,1
20,13,1,0,2,0,0,0,0,0.0,0.0,0,0,0,3.0269868333592873,0,0,0
32,23,2,0,3,0,0,0,0,0.15625,0.21739130434782608,1,0,0,3.4100993267336737,1,0,1
70,20,1,0,4,0,0,0,0,0.0,0.0,0,0,0,3.721928094887362,43,0,1
26,19,1,0,2,0,0,0,0,0.0,0.0,0,0,0,3.4263674884732263,0,0,0
19,12,2,0,2,0,0,0,0,0.0,0.0,1,0,0,3.2516291673878226,0,0,0
71,24,3,0,6,0,0,0,0,0.0,0.0,2,0,0,3.454986855772667,40,0,1
57,14,1,0,7,0,0,0,0,0.0,0.0,0,0,0,3.3248629576173574,35,0,1
242,22,2,0,6,1,2,0,3,0.5,0.0,1,0,0,3.6635327548042538,55,157,1
54,19,1,0,6,0,0,0,0,0.018518518518518517,0.0,0,0,0,3.7216117239699007,27,0,1
26,14,1,0,4,0,0,0,0,0.0,0.0,0,0,0,3.6644977792004623,4,0,1
36,19,1,0,3,0,0,0,0,0.0,0.0,0,0,0,3.6818808028034016,9,0,1
60,15,2,0,8,0,0,0,0,0.016666666666666666,0.0,1,0,0,3.2402239289418513,38,0,1
21,14,1,0,2,0,0,0,0,0.0,0.0,0,0,0,3.2359263506290334,0,0,0
21,14,1,0,2,0,0,0,0,0.0,0.0,0,0,0,3.3787834934861767,0,0,0
26,19,1,1,2,0,0,0,0,0.0,0.0,0,0,0,3.6818808028034016,0,0,0
21,14,2,0,2,0,0,0,0,0.0,0.0,1,0,0,3.2359263506290326,0,0,0
15,8,1,0,2,0,0,0,0,0.0,0.0,0,0,0,2.75,0,0,0
16,9,1,0,2,0,0,0,0,0.0,0.0,0,0,0,3.169925001442312,0,0,0
27,15,2,0,3,0,0,0,0,0.0,0.0,1,0,0,3.189898095464287,5,0,1
26,19,1,0,2,0,0,0,0,0.15384615384615385,0.21052631578947367,0,0,0,3.5766176449086653,0,0,0
53,23,2,0,4,0,0,0,0,0.0,0.0,1,0,0,3.708132064658602,23,0,1
30,23,1,0,2,0,0,0,0,0.0,0.0,0,0,0,3.257500413502068,0,0,1
41,12,1,0,5,0,0,0,0,0.04878048780487805,0.0,0,0,0,3.584962500721156,22,0,1
20,10,1,1,3,0,0,0,0,0.0,0.0,0,0,0,2.9219280948873623,3,0,1
23,10,1,0,3,0,0,0,0,0.0,0.0,0,0,0,2.6464393446710153,6,0,1
19,12,1,0,2,0,0,0,0,0.15789473684210525,0.25,0,0,0,3.418295834054489,0,0,0
51,14,2,0,6,0,0,0,0,0.0,0.0,1,0,0,2.8423709931771093,30,0,1
73,16,1,0,4,1,0,2,1,0.0136986301369863,0.0,0,0,0,3.4056390622295662,8,41,1
17,10,1,0,2,0,0,0,0,0.0,0.0,0,0,0,2.8464393446710154,0,0,0
19,12,1,0,2,0,0,0,0,0.0,0.0,0,0,0,3.2516291673878226,0,0,0
20,13,1,1,2,0,0,0,0,0.0,0.0,0,0,0,3.238901256602631,0,0,0
26,19,1,0,2,0,0,0,0,0.0,0.0,0,0,0,3.366091329119191,0,0,0
56,27,2,0,5,0,0,0,0,0.0,0.0,1,0,0,3.810081020521731,22,0,1
44,36,2,0,3,0,0,0,0,0.0,0.0,1,0,0,3.805496793698874,1,0,1
66,11,1,1,4,1,0,1,1,0.06060606060606061,0.0,0,0,0,3.095795255000934,20,27,1
91,59,2,5,3,1,0,0,1,0.10989010989010989,0.05084745762711865,1,0,0,4.128015193892828,11,12,1
28,20,2,0,3,0,0,0,0,0.10714285714285714,0.15,1,0,0,3.2841837197791888,1,0,1
56,20,2,0,5,0,0,0,0,0.0,0.0,1,0,0,3.4086949695628417,29,0,1
174,17,2,1,7,0,0,0,0,0.47126436781609193,0.0,1,0,0,3.454822399946607,149,0,1
45,16,1,0,6,0,0,0,0,0.0,0.0,0,0,0,3.202819531114783,22,0,1
27,20,1,0,2,0,0,0,0,0.0,0.0,0,0,0,3.5086949695628418,0,0,0
45,16,2,0,4,0,0,0,0,0.0,0.0,1,0,0,3.202819531114783,21,0,1
61,16,1,0,9,0,0,0,0,0.0,0.0,0,0,0,3.2806390622295662,38,0,1
19,12,2,0,2,0,0,0,0,0.0,0.0,1,0,0,2.918295834054489,0,0,0
20,13,1,0,2,0,0,0,0,0.0,0.0,0,0,0,3.5465935642949384,0,0,0
85,18,1,0,8,1,0,1,1,0.0,0.0,0,0,0,3.5724312513221195,37,22,1
73,21,1,0,5,1,0,0,2,0.0,0.0,0,0,0,3.4632805178108104,37,7,1
21,14,1,1,2,0,0,0,0,0.0,0.0,0,0,0,3.182005814760214,0,0,0
36,29,2,0,2,0,0,0,0,0.0,0.0,1,0,0,3.788341339656749,0,0,0
19,12,1,0,2,0,0,0,0,0.0,0.0,0,0,0,3.418295834054489,0,0,0
38,16,1,0,3,0,0,0,0,0.10526315789473684,0.0,0,0,0,3.75,15,0,1
207,31,2,0,7,1,8,0,2,0.23671497584541062,0.0,1,0,0,3.498731294942883,38,130,1
21,14,1,0,2,0,0,0,0,0.0,0.0,0,0,0,3.3787834934861767,0,0,0
40,32,2,0,3,0,0,0,0,0.075,0.09375,1,0,0,4.015319531114783,1,0,1
68,12,3,0,7,0,0,0,0,0.14705882352941177,0.75,2,1,0,2.8553885422075336,49,0,1
66,37,2,1,7,0,0,0,0,0.045454545454545456,0.08108108108108109,1,0,0,4.013111135723805,22,0,1
20,13,1,0,2,0,0,0,0,0.0,0.0,0,0,0,3.3927474104487847,0,0,0
18,11,1,0,2,0,0,0,0,0.0,0.0,0,0,0,3.0957952550009344,0,0,1
20,13,1,0,2,0,0,0,0,0.0,0.0,0,0,0,3.238901256602631,0,0,0
54,16,2,0,5,0,0,0,0,0.0,0.0,1,0,0,3.202819531114783,30,0,1
